chr	pos	pvalue	maf	conseq
17	44313475	.0097399	.099	0
17	44313757	.0053892	.163	0
17	44314066	.0039933	.166	0
17	44314217	.0036316	.147	0
17	44314261	.0066223	.131	0
17	44314342	.0098277	.121	0
17	44316076	.0071011	.163	0
17	44316280	.006292	.156	0
17	44316389	.0039993	.152	0
17	44316449	.0060559	.160	0
17	44316888	.0084775	.164	0
17	44317103	.0048779	.165	0
17	44318184	.0083415	.163	0
17	44318575	.0090539	.164	0
17	44318663	.0089481	.167	0
17	44318863	.0073992	.183	0
17	44319167	.006397	.175	0
17	44321527	.0071465	.164	0
17	44324257	.007545	.166	0
17	44324539	.0040329	.744	0
17	44324572	.0029109	.174	0
17	44326845	.0094146	.190	0
17	44327070	.0023511	.175	0
17	44327082	.0037026	.129	0
17	44327370	.0095515	.126	0
17	44327482	.0029646	.174	0
17	44327712	.0099702	.179	0
17	44329636	.0083888	.162	0
17	44330105	.0005858	.103	0
17	44330106	.0028633	.094	0
17	44331297	.0094834	.188	0
17	44331353	.0025059	.118	0
17	44331411	.0019823	.111	0
17	44331572	.0034899	.089	0
17	44331862	.0021221	.101	0
17	44332169	.0047381	.097	0
17	44332234	.004382	.106	0
17	44332340	.0028887	.085	0
17	44332359	.0038068	.105	0
17	44332429	.0047588	.155	0
17	44332439	.0025733	.108	0
17	44332715	.0029187	.114	0
17	44333121	.0079613	.133	0
17	44333568	.0090705	.157	0
17	44334288	.008873	.166	0
17	44334379	.0013317	.109	0
17	44334402	.000597	.108	0
17	44334419	.0020444	.168	0
17	44334648	.0010513	.101	0
17	44334707	.0011771	.111	0
17	44334768	.0045484	.159	0
17	44334870	.0002884	.118	0
17	44335579	.0061592	.107	0
17	44335585	.0037385	.108	0
17	44335752	.0089316	.158	0
17	44335806	.004477	.147	0
17	44335818	.0066503	.155	0
17	44335865	.0012801	.112	0
17	44335941	.0008901	.117	0
17	44336237	.0080243	.162	0
17	44336273	.0006598	.117	0
17	44336943	.0003218	.109	0
17	44336962	.0003791	.104	0
17	44336976	.0005502	.878	0
17	44338279	.0087437	.163	0
17	44338404	.0009001	.119	0
17	44338534	.0092248	.167	0
17	44338536	.0078548	.168	0
17	44338694	.005716	.174	0
17	44338735	.0064757	.170	0
17	44339003	.008492	.160	0
17	44339025	.0068006	.081	0
17	44339090	.0011248	.119	0
17	44339153	.0010037	.119	0
17	44339174	.0009947	.119	0
17	44339354	.0015914	.119	0
17	44339375	.0014108	.120	0
17	44339473	.008673	.165	0
17	44339513	.0009326	.120	0
17	44339607	.0021349	.117	0
17	44339608	.0021535	.117	0
17	44339651	.000475	.110	0
17	44339665	.0009548	.108	0
17	44339675	.0006782	.111	0
17	44339712	.001128	.119	0
17	44339966	.0018617	.115	0
17	44340021	.001341	.121	0
17	44340253	.0074882	.165	0
17	44340328	.0091167	.166	0
17	44340506	.007804	.165	0
17	44340525	.0078489	.165	0
17	44341087	.0017729	.112	0
17	44341239	.0013441	.128	0
17	44341609	.0012823	.121	0
17	44341627	.0012891	.121	0
17	44341870	.0019914	.121	0
17	44342327	.0079843	.165	0
17	44342404	.0012721	.121	0
17	44342513	.0012717	.121	0
17	44342563	.0012694	.121	0
17	44342607	.0011782	.121	0
17	44342628	.0014073	.121	0
17	44342631	.0005678	.098	0
17	44342646	.000993	.116	0
17	44343125	.006411	.164	0
17	44343282	.0063286	.165	0
17	44343291	.0063079	.165	0
17	44343304	.0062897	.165	0
17	44343371	.0069112	.166	0
17	44343719	.0097286	.171	0
17	44343930	.0097093	.164	0
17	44344097	.0086101	.164	0
17	44344222	.0066134	.121	0
17	44344293	.0004672	.033	0
17	44344300	.0024161	.157	0
17	44344358	.0075036	.126	0
17	44344456	.0098565	.164	0
17	44344810	.0093111	.162	0
17	44345090	.0089571	.114	0
17	44345519	.0064252	.118	0
17	44345653	.0091515	.164	0
17	44346670	.0074339	.110	0
17	44346674	.0091099	.163	0
17	44346721	.0046705	.100	0
17	44347097	.0099235	.110	0
17	44347109	.0098811	.110	0
17	44347165	.0074719	.113	0
17	44347218	.0077321	.162	0
17	44347638	.0079673	.162	0
17	44348013	.0088063	.114	0
17	44348221	.0070005	.161	0
17	44348265	.0075142	.161	0
17	44348326	.0048775	.114	0
17	44348370	.0069547	.161	0
17	44348387	.0043936	.114	0
17	44348593	.0074867	.161	0
17	44348825	.0099949	.112	0
17	44348848	.009959	.112	0
17	44348932	.0069604	.161	0
17	44349867	.0081398	.162	0
17	44350090	.0067901	.163	0
17	44350527	.005343	.117	0
17	44350919	.0065216	.163	0
17	44351285	.0099577	.161	0
17	44351387	.0075802	.166	0
17	44351452	.0098487	.113	0
17	44351533	.0041487	.164	0
17	44351578	.0097186	.113	0
17	44351600	.0067429	.105	0
17	44351858	.0089669	.113	0
17	44352352	.0096156	.094	0
17	44352361	.0058518	.162	0
17	44352621	.0049721	.162	0
17	44352639	.0047479	.162	0
17	44352872	.0055602	.161	0
17	44352970	.0070579	.112	0
17	44353114	.0070398	.112	0
17	44353175	.0069709	.112	0
17	44353206	.0069699	.112	0
17	44353318	.0068513	.112	0
17	44353320	.0073154	.112	0
17	44353343	.0052979	.111	0
17	44353344	.0052938	.111	0
17	44353414	.0044529	.160	0
17	44353505	.0063456	.113	0
17	44353693	.0041682	.164	0
17	44353728	.0027847	.164	0
17	44353885	.0063731	.161	0
17	44354103	.0029059	.162	0
17	44354231	.0048587	.164	0
17	44354549	.0043409	.164	0
17	44354587	.0039215	.111	0
17	44354908	.0039235	.111	0
17	44354980	.0041814	.111	0
17	44355113	.0059189	.106	0
17	44355162	.0067768	.152	0
17	44355284	.0052498	.102	0
17	44355303	.0031302	.157	0
17	44355343	.0026589	.157	0
17	44355376	.0060805	.109	0
17	44355516	.0049776	.096	0
17	44355532	.0062206	.100	0
17	44355602	.006503	.153	0
17	44355634	.0024302	.154	0
17	44355683	.0050861	.107	0
17	44355714	.0037133	.161	0
17	44355726	.0036438	.161	0
17	44356098	.0056182	.115	0
17	44356320	.0067454	.114	0
17	44356394	.0018541	.092	0
17	44356410	.001894	.092	0
17	44356433	.0061869	.115	0
17	44356436	.0013015	.100	0
17	44356637	.0053411	.113	0
17	44356682	.0060348	.115	0
17	44356694	.0037339	.106	0
17	44356746	.0031443	.104	0
17	44356770	.0065751	.113	0
17	44356793	.004132	.159	0
17	44356890	.0032864	.159	0
17	44356949	.0054128	.160	0
17	44357157	.0025217	.099	0
17	44357172	.0025243	.099	0
17	44357198	.003595	.102	0
17	44357297	.0030277	.158	0
17	44357304	.0042787	.095	0
17	44357351	.00485	.157	0
17	44357392	.0090241	.112	0
17	44357453	.0048621	.157	0
17	44357662	.0050609	.088	0
17	44357761	.009634	.114	0
17	44357777	.0063575	.157	0
17	44357796	.0060289	.108	0
17	44357869	.0085028	.106	0
17	44357885	.0097846	.112	0
17	44358015	.0083662	.098	0
17	44358107	.0064786	.147	0
17	44358109	.0074062	.147	0
17	44358128	.0092635	.077	0
17	44358140	.0092645	.077	0
17	44358428	.0014837	.169	0
17	44358562	.0033845	.160	0
17	44358721	.007863	.136	0
17	44359412	.0072954	.091	0
17	44359440	.0058598	.094	0
17	44359566	.0091855	.095	0
17	44360071	.0021727	.112	0
17	44360168	.0062607	.107	0
17	44360238	.0062571	.107	0
17	44360580	.0020818	.118	0
17	44360760	.0040265	.095	0
17	44361075	.0063115	.155	0
17	44361383	.0076451	.125	0
17	44362552	.0012222	.180	0
17	44362633	.0071409	.136	0
17	44362865	.0080128	.155	0
17	44364649	.0031855	.181	0
17	44365374	.0072765	.148	0
17	44365981	.0053625	.168	0
17	44366315	.0063532	.183	0
17	44366665	.0097091	.158	0
17	44367170	.0037511	.102	0
17	44367271	.0070987	.087	0
17	44367296	.0074703	.098	0
17	44367453	.0019249	.174	0
17	44368212	.0073584	.096	0
17	44368902	.0081675	.079	0
17	44485795	.0003397	.157	0
17	44699851	.0049539	.848	0
17	44787312	.0014214	.834	0
17	44787313	.0011467	.832	0
17	44790203	.001445	.827	0
17	44793503	.0010491	.826	0
17	44795469	.001274	.827	0
17	44797919	.001275	.827	0
17	44801784	.001364	.827	0
17	44809001	.0014917	.827	0
17	44812188	.0015487	.827	0
17	44817408	.0015796	.825	0
17	44819565	.0016201	.825	0
17	44822662	.0021335	.825	0
17	44824213	.0019675	.826	0
17	44826056	.0031124	.821	0
17	44828931	.0019538	.826	0
17	44837217	.0042013	.809	0
17	44843136	.0032126	.826	0
17	44847834	.0030911	.826	0
17	44856881	.00801	.814	0
17	44860021	.0049177	.827	0
17	44861003	.0080755	.812	0
17	44862162	.0028023	.831	0
17	44863133	.0099273	.796	0
17	44888742	.006391	.775	0
17	44947756	.0040279	.707	0
17	44947757	.0037053	.708	0
17	44967530	.0001176	.878	0
17	44977040	.0000161	.389	0
17	44977588	.0062471	.706	0
17	44981466	.0000154	.673	0
17	44982081	.0000992	.710	0
17	44985765	.0000375	.610	0
17	44986716	.0000159	.637	0
17	44987045	.000018	.637	0
17	44987261	.0000223	.635	0
17	44987422	.0000205	.639	0
17	44987791	.0002129	.592	0
17	44988604	.0001043	.602	0
17	44988703	.0000489	.636	0
17	44988768	.0001065	.669	0
17	44989888	.0001755	.613	0
17	44990046	.0000378	.593	0
17	44990522	.0000326	.588	0
17	44991936	.000737	.592	0
17	44991961	.0003617	.610	0
17	44992737	.0005504	.605	0
17	44993118	.000358	.610	0
17	44993128	.0000204	.584	0
17	44993708	.0003317	.610	0
17	44993828	.0005438	.605	0
17	44994280	.0005437	.605	0
17	44994855	.0005386	.605	0
17	44995070	.0007353	.591	0
17	44995534	.0002	.570	0
17	44996100	.0016953	.509	0
17	44996245	.0004591	.606	0
17	44996759	.0005916	.605	0
17	44997329	.0004775	.603	0
17	44997356	.0007946	.591	0
17	44998563	.0008161	.591	0
17	44999178	.0004875	.688	0
17	44999647	.0009227	.607	0
17	44999870	.0005615	.606	0
17	45000529	.0005424	.606	0
17	45000997	.0008074	.591	0
17	45001541	.0006612	.593	0
17	45003080	.0003918	.609	0
17	45003675	.0006615	.604	0
17	45003829	.000744	.592	0
17	45004788	.0002047	.574	0
17	45005095	.0010604	.696	0
17	45005830	.0012129	.514	0
17	45006109	.0017585	.629	0
17	45006112	.0001873	.575	0
17	45007213	.0051939	.637	0
17	45007632	.0027666	.632	0
17	45008570	.0009701	.645	0
17	45008742	.000528	.648	0
17	45008935	.0015301	.629	0
17	45010721	.0001376	.587	0
17	45011157	.0001719	.574	0
17	45012087	.0023448	.514	0
17	45013271	.000494	.880	0
17	45015632	.0017493	.511	0
17	45017193	.0014153	.884	0
17	45017241	.0048737	.558	0
17	45017645	.0018518	.511	0
17	45017859	.005221	.554	0
17	45018463	.0069975	.502	0
17	45019243	.0019996	.512	0
17	45019731	.0019536	.512	0
17	45020128	.0058578	.558	0
17	45024027	.0012674	.656	0
17	45024049	.0036473	.524	0
17	45024057	.0003175	.609	0
17	45024745	.0023201	.514	0
17	45024809	.0027485	.514	0
17	45025240	.0005832	.505	0
17	45025319	.001612	.514	0
17	45026333	.0023089	.513	0
17	45026366	.0004679	.499	0
17	45026715	.0029728	.513	0
17	45026911	.0003592	.606	0
17	45027119	.0005297	.653	0
17	45027648	.0028571	.513	0
17	45028001	.0028643	.513	0
17	45028037	.0041328	.510	0
17	45028052	.0017823	.514	0
17	45029294	.0029726	.513	0
17	45029668	.0018624	.515	0
17	45031830	.0027482	.514	0
17	45032067	.0039605	.521	0
17	45033310	.000664	.650	0
17	45034002	.0044205	.557	0
17	45034342	.0043294	.556	0
17	45034441	.0042457	.557	0
17	45034582	.0042664	.557	0
17	45036112	.0015303	.884	0
17	45036210	.0043109	.557	0
17	45036255	.0003571	.607	0
17	45037857	.0042776	.557	0
17	45040032	.002432	.514	0
17	45040117	.0082131	.542	0
17	45040147	.0024551	.514	0
17	45041094	.00242	.514	0
17	45042079	.0017184	.513	0
17	45043508	.0004291	.804	0
17	45044147	.0018769	.513	0
17	45045351	.0026662	.514	0
17	45045894	.0034515	.554	0
17	45045895	.002874	.534	0
17	45046368	.0016139	.884	0
17	45046865	.0007394	.651	0
17	45046932	.0057063	.511	0
17	45046982	.0028053	.515	0
17	45047380	.0067983	.497	0
17	45047384	.0016172	.530	0
17	45048564	.0057822	.508	0
17	45052253	.0009651	.522	0
17	45053590	.0010959	.525	0
17	45055107	.0015598	.885	0
17	45057481	.0021288	.650	0
17	45059824	.0048864	.494	0
17	45061077	.0020849	.405	0
17	45061175	.0042155	.492	0
17	45064523	.0092182	.489	0
17	45066267	.00378	.491	0
17	45066365	.0056125	.492	0
17	45066488	.0040541	.491	0
17	45067665	.0039384	.491	0
17	45068388	.0034927	.494	0
17	45070393	.0082027	.517	0
17	45071584	.0039633	.488	0
17	45071677	.0034415	.488	0
17	45071685	.0051244	.491	0
17	45075365	.0048029	.491	0
17	45078850	.0038325	.484	0
17	45079189	.0028274	.653	0
17	45080038	.0055432	.921	0
17	45080601	.0010026	.470	0
17	45081448	.0055416	.508	0
17	45081558	.0059754	.503	0
17	45083383	.0053	.522	0
17	45083683	.0064267	.504	0
17	45088455	.0065053	.504	0
17	45093683	.0061961	.503	0
17	45094541	.0033838	.609	0
17	45094638	.0045666	.529	0
17	45097337	.0006602	.956	0
17	45099534	.0072971	.739	0
17	45100570	.0064212	.504	0
17	45112773	.0068838	.520	0
17	45114282	.0072082	.517	0
17	45128762	.007622	.862	0
17	45131755	.0068572	.508	0
17	45138033	.0073177	.857	0
17	45146237	.0009267	.634	0
17	45146717	.0021816	.425	0
17	45146789	.0050376	.633	0
17	45153875	.0009423	.639	0
17	45160819	.0076396	.526	0
17	45164056	.0030282	.643	0
17	45165519	.0029881	.646	0
17	45166056	.0029558	.644	0
17	45166126	.0029359	.643	0
17	45171048	.0054685	.669	0
17	45173185	.0095286	.500	0
17	45174285	.003188	.644	0
17	45224921	.0037454	.938	0
17	45247872	.007658	.940	0
17	45280802	.0090293	.941	0
17	45742034	.0043268	.978	0
17	45778136	.0021745	.977	0
17	45793011	.0009447	.975	0
17	45794204	.0018554	.895	0
17	45818550	.0033263	.885	0
17	45873200	.0018412	.953	0
17	46215302	.0031806	.973	0
17	46238008	.0033113	.975	0
17	46268216	.0045882	.716	0
17	46781977	.0060203	.955	0
17	46785175	.0072776	.955	0
17	46827934	.00912	.986	0
17	46832413	.0066933	.761	0
17	46835629	7.66e-06	.650	0
17	46835873	.0081491	.653	0
17	46836576	.004052	.525	0
17	46836883	.0072725	.648	0
17	46837248	.0091219	.649	0
17	46838222	.0081574	.647	0
17	46838518	.0083582	.647	0
17	46838645	.0081168	.647	0
17	46839490	.0079968	.646	0
17	46839566	.0083014	.646	0
17	46840178	.0073614	.646	0
17	46840541	.000081	.752	0
17	46840781	.0074031	.646	0
17	46841894	.0065398	.646	0
17	46841993	.0065982	.646	0
17	46842575	.0000965	.753	0
17	46842576	.0064671	.646	0
17	46843873	.0000923	.753	0
17	46844697	3.19e-06	.623	0
17	46844961	.0000933	.753	0
17	46844996	.0000148	.678	0
17	46845720	.0001078	.754	0
17	46845725	.0001349	.753	0
17	46847364	.0000852	.754	0
17	46847524	.0000532	.754	0
17	46847575	.0000992	.752	0
17	46848272	.0000937	.754	0
17	46849323	.000088	.730	0
17	46849602	.000092	.730	0
17	46850405	.0013761	.767	0
17	46851231	.0003445	.716	0
17	46851595	.0035438	.700	0
17	46851660	.0005342	.891	0
17	46851676	.0001163	.730	0
17	46852108	.0001057	.730	0
17	46852616	.0000891	.732	0
17	46853064	.0000656	.728	0
17	46853345	.0000896	.731	0
17	46853576	.0000958	.743	0
17	46853625	.000066	.733	0
17	46854753	.0000572	.733	0
17	46855025	.0000588	.733	0
17	46855048	.0000386	.729	0
17	46855088	.0000863	.738	0
17	46855106	.0000151	.592	0
17	46855162	.000063	.734	0
17	46855267	.0000673	.733	0
17	46855295	.0000765	.732	0
17	46855468	.0001514	.735	0
17	46855837	.0034444	.660	0
17	46856405	.0000701	.730	0
17	46856640	.0000833	.732	0
17	46857421	.0000734	.732	0
17	46857487	6.86e-06	.616	0
17	46858083	.000035	.752	0
17	46860138	.0000826	.731	0
17	46860189	.0038858	.659	0
17	46860941	.0000839	.731	0
17	46861667	.0000793	.729	0
17	46862085	.0000809	.731	0
17	46862114	.0000842	.731	0
17	46863898	.0000545	.760	0
17	46864634	.0000795	.731	0
17	46865760	.0000477	.751	0
17	46866026	.0000676	.734	0
17	46868142	.000078	.731	0
17	46868710	.0000781	.731	0
17	46869898	.0000703	.731	0
17	46872346	.0000489	.752	0
17	46872415	.003676	.660	0
17	46878250	.0000929	.731	0
17	46879079	.0028084	.661	0
17	46879970	.0037275	.661	0
17	46883545	.0005193	.884	0
17	46888301	.0077421	.590	0
17	46888574	.0000307	.754	0
17	46890619	.0092834	.589	0
17	46890963	.0042425	.464	0
17	46891962	.0057892	.465	0
17	46892047	.0055758	.466	0
17	46892328	.0049686	.578	0
17	46892436	.0029244	.639	0
17	46894377	.000023	.729	0
17	46896364	.0037672	.439	0
17	46896642	.0042452	.437	0
17	46898001	.0021641	.561	0
17	46898928	.0026879	.566	0
17	46900523	.0053361	.966	0
17	46901768	.0037247	.449	0
17	46902631	.0026735	.575	0
17	46902661	.0027596	.574	0
17	46904310	.0025136	.576	0
17	46904838	.0070637	.561	0
17	46906108	.0034995	.532	0
17	46909483	.0067857	.563	0
17	46914842	.0067879	.574	0
17	46915302	.0062246	.563	0
17	46915511	.0016387	.532	0
17	46917006	.0060916	.563	0
17	46917267	.0059726	.566	0
17	46917953	.0000671	.697	0
17	46918204	.0093031	.480	0
17	46924980	.0043681	.562	0
17	46927086	.0059787	.574	0
17	46932195	.0026168	.968	0
17	46932298	.006128	.564	0
17	46936154	.0001398	.701	0
17	46937322	.0001344	.701	0
17	46939658	.0001358	.701	0
17	46941419	.0000962	.638	0
17	46942681	.0000928	.726	0
17	46943250	.0062353	.563	0
17	46946646	.0059433	.563	0
17	46947435	.0045781	.561	0
17	46948709	.0001528	.702	0
17	46949082	.0051133	.561	0
17	46949874	.0051826	.561	0
17	46955089	.0043361	.561	0
17	46956830	.0000541	.702	0
17	46957696	.0000696	.497	0
17	46957987	.0000511	.494	0
17	46959208	.0031344	.837	0
17	46959525	.0000568	.499	0
17	46960760	6.25e-06	.683	0
17	46961493	.0000121	.755	0
17	46962021	.0000166	.720	0
17	46962853	.0000121	.755	0
17	46964406	8.69e-06	.717	0
17	46964758	5.42e-06	.687	0
17	46966950	.0000162	.494	0
17	46967037	.0000391	.505	0
17	46967038	.0000495	.504	0
17	46967061	.0000187	.487	0
17	46967124	.0000215	.481	0
17	46967788	.0000933	.533	0
17	46967892	.0000149	.720	0
17	46968008	.0000191	.480	0
17	46969177	9.77e-06	.717	0
17	46969369	.0002848	.596	0
17	46969665	.0000186	.480	0
17	46970259	7.35e-07	.683	0
17	46970509	7.52e-06	.751	0
17	46971140	.0000151	.485	0
17	46972865	.0000157	.485	0
17	46974734	.0000144	.485	0
17	46975370	.0000152	.485	0
17	46976211	.0000112	.729	0
17	46976606	.0000625	.503	0
17	46976756	.0000155	.485	0
17	46976781	.0000156	.485	0
17	46977125	.0000127	.486	0
17	46977462	.0000235	.486	0
17	46977916	.0000204	.485	0
17	46978283	.0000178	.485	0
17	46978353	1.51e-06	.690	0
17	46980318	.0000169	.486	0
17	46981419	.0000329	.604	0
17	46982327	.000019	.486	0
17	46982380	3.87e-06	.713	0
17	46982544	.0019675	.672	0
17	46982749	.0000191	.486	0
17	46983171	.0000179	.486	0
17	46983391	.0000286	.490	0
17	46983820	3.86e-06	.713	0
17	46984042	.0000184	.487	0
17	46984425	.000033	.487	0
17	46984832	.0000311	.490	0
17	46984859	.000018	.488	0
17	46985593	.0000175	.486	0
17	46985634	.0000342	.583	0
17	46986616	.0000588	.597	0
17	46986679	.0000168	.486	0
17	46987665	.0000649	.600	0
17	46988044	.0000103	.725	0
17	46988529	.000019	.486	0
17	46988597	.0000184	.486	0
17	46989154	.0000667	.599	0
17	46989354	.0000344	.483	0
17	46990801	.0000141	.483	0
17	46991531	.0000188	.486	0
17	46991556	.0000191	.486	0
17	46991752	.0000181	.485	0
17	46993233	.0000228	.486	0
17	46993370	.0000189	.486	0
17	46993667	.0000241	.491	0
17	46994396	.0000411	.492	0
17	46994846	.0000184	.486	0
17	46994970	.0000186	.486	0
17	46995304	.0031115	.841	0
17	46995735	.0000635	.495	0
17	46996432	.0000187	.486	0
17	46996434	.0000187	.486	0
17	46996583	.0000185	.486	0
17	46997959	.0000759	.600	0
17	46997998	.00002	.486	0
17	46998118	.0000209	.485	0
17	46998902	.000018	.486	0
17	46999373	.000018	.486	0
17	46999673	.0000705	.499	0
17	46999937	.0000473	.494	0
17	47000110	.0000179	.486	0
17	47000251	.0000609	.578	0
17	47000660	.0000486	.495	0
17	47001801	.0000177	.486	0
17	47002389	.0000184	.486	0
17	47002439	.0000602	.497	0
17	47002515	.0000105	.724	0
17	47002524	.0000205	.487	0
17	47002543	9.23e-07	.660	0
17	47002762	.0000115	.725	0
17	47003221	.0000187	.486	0
17	47004090	9.89e-06	.726	0
17	47005193	.0000183	.486	0
17	47005509	.0000172	.486	0
17	47005588	7.79e-06	.489	0
17	47006493	.0000187	.486	0
17	47006950	.0000253	.484	0
17	47007963	9.74e-06	.725	0
17	47008207	.0000177	.486	0
17	47008546	.0000106	.725	0
17	47008757	.0000169	.486	0
17	47009835	.0000204	.487	0
17	47010008	.0000101	.749	0
17	47010034	.0000155	.487	0
17	47011620	.000017	.486	0
17	47011755	5.28e-06	.751	0
17	47011897	.0000176	.486	0
17	47012504	.0000165	.486	0
17	47012551	3.21e-06	.628	0
17	47014127	.000018	.485	0
17	47014991	7.05e-06	.520	0
17	47016817	.0025971	.662	0
17	47016837	.0001844	.539	0
17	47016882	.0000203	.486	0
17	47017176	.000019	.486	0
17	47017477	.0000318	.502	0
17	47017879	.000028	.492	0
17	47018025	.0000238	.485	0
17	47018069	6.89e-06	.728	0
17	47019049	.000024	.486	0
17	47019399	.0000264	.486	0
17	47019597	.000026	.486	0
17	47019672	.0000843	.499	0
17	47019899	.0000257	.486	0
17	47021418	.000105	.519	0
17	47021428	.0001573	.520	0
17	47022270	.0000293	.486	0
17	47022727	7.44e-06	.751	0
17	47022755	.000033	.486	0
17	47022861	.0000307	.486	0
17	47022998	.000031	.486	0
17	47024829	9.61e-06	.726	0
17	47025559	9.80e-06	.726	0
17	47025654	9.30e-06	.725	0
17	47026076	.0001121	.488	0
17	47026185	.0001144	.488	0
17	47026431	.0000908	.500	0
17	47026836	.0001152	.488	0
17	47027270	.0000112	.726	0
17	47027763	.0000114	.726	0
17	47028334	.0001193	.488	0
17	47028472	.0006241	.500	0
17	47028526	8.55e-06	.727	0
17	47028989	.0001125	.488	0
17	47029280	.0001104	.488	0
17	47029904	.0001117	.488	0
17	47031741	.0001088	.488	0
17	47031973	.0000108	.726	0
17	47032411	.0000991	.489	0
17	47032620	.0001065	.488	0
17	47033201	.0000155	.728	0
17	47034419	.0001601	.510	0
17	47034420	.000242	.516	0
17	47034974	.0002089	.483	0
17	47035596	3.04e-06	.729	0
17	47035869	.0000978	.488	0
17	47036042	5.01e-06	.726	0
17	47036293	.0001984	.507	0
17	47036294	8.63e-06	.725	0
17	47037024	.0002671	.622	0
17	47037194	.0010344	.595	0
17	47037774	.0000116	.558	0
17	47038434	.0013329	.906	0
17	47038471	.0005691	.450	0
17	47039132	.0001653	.488	0
17	47039254	.0005547	.450	0
17	47039302	2.97e-06	.739	0
17	47040333	.0005833	.449	0
17	47040613	2.83e-06	.739	0
17	47040691	.0005699	.449	0
17	47040762	.0006518	.450	0
17	47040891	.0004276	.449	0
17	47041247	.0002562	.558	0
17	47042117	.0002065	.465	0
17	47042162	3.00e-06	.741	0
17	47042496	.0009244	.669	0
17	47042651	.0003447	.554	0
17	47042751	.0010553	.563	0
17	47042840	5.62e-06	.744	0
17	47042908	.0016483	.639	0
17	47043597	.0011754	.560	0
17	47044463	.0001513	.491	0
17	47045009	.0001583	.491	0
17	47045321	.0038888	.575	0
17	47045322	.0036313	.575	0
17	47045362	.0012688	.560	0
17	47045862	4.47e-06	.742	0
17	47046276	.000784	.551	0
17	47047114	.0008531	.552	0
17	47047596	.0003706	.627	0
17	47047868	.001263	.540	0
17	47048961	.0010016	.726	0
17	47050275	.0027031	.676	0
17	47051352	.0028131	.565	0
17	47051955	.0050809	.568	0
17	47052322	.0000758	.543	0
17	47053828	.0026555	.571	0
17	47054574	.0027678	.566	0
17	47055217	.0019176	.566	0
17	47055622	.0000325	.627	0
17	47055949	.0010501	.523	0
17	47056107	.0032665	.571	0
17	47056314	.0044236	.569	0
17	47057183	.0047078	.555	0
17	47059220	.0029669	.570	0
17	47059790	.0032204	.571	0
17	47060322	3.76e-07	.715	0
17	47060770	.0006484	.530	0
17	47065091	.0039301	.569	0
17	47065288	.0039265	.569	0
17	47067184	.0018635	.686	0
17	47067826	.0000828	.622	0
17	47068986	.000679	.822	0
17	47071074	.0001759	.589	0
17	47071483	.0031304	.567	0
17	47072261	.0001702	.589	0
17	47073949	.0062002	.572	0
17	47074163	.0001475	.588	0
17	47079416	.0000172	.682	0
17	47080431	.0032616	.492	0
17	47082775	.0000116	.685	0
17	47084711	.0010278	.512	0
17	47089717	.0040669	.503	0
17	47089908	.0000106	.685	0
17	47090785	3.42e-06	.719	0
17	47091283	.0000126	.684	0
17	47091420	.0000117	.697	0
17	47092076	.0012656	.540	0
17	47092252	.0034487	.493	0
17	47092310	.0034897	.493	0
17	47093398	9.77e-06	.685	0
17	47094274	.0000107	.682	0
17	47094599	.0036711	.487	0
17	47095041	9.02e-06	.683	0
17	47097381	.0000212	.702	0
17	47101989	.0003135	.537	0
17	47104432	2.52e-06	.707	0
17	47106878	2.43e-06	.707	0
17	47107290	2.41e-06	.707	0
17	47108282	2.69e-06	.707	0
17	47108955	.0002969	.539	0
17	47109998	2.46e-06	.707	0
17	47111399	2.47e-06	.707	0
17	47111739	.0080012	.691	0
17	47111746	1.14e-06	.718	0
17	47111747	7.25e-07	.717	0
17	47114033	.0004747	.513	0
17	47114392	2.15e-06	.707	0
17	47117775	2.36e-06	.707	0
17	47118523	2.43e-06	.707	0
17	47120467	2.44e-06	.707	0
17	47120776	.0002938	.534	0
17	47122525	2.79e-06	.707	0
17	47122942	.0005615	.517	0
17	47123423	4.60e-07	.738	0
17	47124902	.0004637	.517	0
17	47125982	.0005202	.518	0
17	47128247	.0017161	.758	0
17	47129121	3.14e-06	.707	0
17	47131901	.0007758	.512	0
17	47132819	.0004766	.517	0
17	47135491	.0005018	.515	0
17	47135875	8.73e-07	.737	0
17	47136631	4.72e-06	.707	0
17	47140794	7.52e-06	.673	0
17	47140999	.0004161	.548	0
17	47142697	.0005218	.547	0
17	47144532	3.33e-06	.710	0
17	47145848	5.58e-06	.709	0
17	47150604	.001051	.777	0
17	47152896	.000146	.560	0
17	47156347	.0002124	.563	0
17	47159335	.0004078	.552	0
17	47192620	.0036303	.793	0
17	47207658	.0033397	.797	0
17	47225736	.001033	.981	0
17	47280301	.0041633	.687	0
17	47280915	.003933	.687	0
17	47281295	.0028319	.730	0
17	47283815	.0033488	.710	0
17	47284683	.0081125	.798	0
17	47299789	.00373	.711	0
17	47319438	.0043413	.981	0
17	47320418	.0018552	.745	0
17	47320938	.0012332	.693	0
17	47323666	.0036244	.685	0
17	47328183	.0001284	.677	0
17	47328890	.0090598	.546	0
17	47329255	.0081051	.680	0
17	47330796	.0028752	.685	0
17	47333478	.0041585	.672	0
17	47336686	.0073779	.485	0
17	47340153	.005476	.487	0
17	47340297	.0078508	.488	0
17	47341871	.0095219	.564	0
17	47342153	.0091202	.564	0
17	47342782	.0025211	.534	0
17	47344530	.0055658	.561	0
17	47345563	.0051917	.749	0
